name	HexA	HexN	DP	Ac	S	formula	neutral_mass	floating_Na	floating_NH3
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3956.343439	1	11
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3973.369988	1	12
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3990.396537	1	13
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4007.423086	1	14
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4024.449636	1	15
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4041.476185	1	16
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4058.502734	1	17
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4075.529283	1	18
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4092.555832	1	19
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4109.582381	1	20
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4126.608930	1	21
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3791.033343	2	0
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3808.059892	2	1
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3825.086441	2	2
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3842.112991	2	3
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3859.139540	2	4
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3876.166089	2	5
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3893.192638	2	6
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3910.219187	2	7
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3927.245736	2	8
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3944.272285	2	9
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3961.298834	2	10
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3978.325383	2	11
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	3995.351933	2	12
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4012.378482	2	13
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4029.405031	2	14
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4046.431580	2	15
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4063.458129	2	16
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4080.484678	2	17
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4097.511227	2	18
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4114.537776	2	19
HS_HexA7_HexN6_Ac5_S15_pNP	7	6	13	5	15	C94H137N7O119S15	4131.564325	2	20
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3827.026270	0	0
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3844.052819	0	1
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3861.079368	0	2
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3878.105917	0	3
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3895.132466	0	4
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3912.159015	0	5
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3929.185564	0	6
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3946.212114	0	7
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3963.238663	0	8
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3980.265212	0	9
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3997.291761	0	10
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4014.318310	0	11
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4031.344859	0	12
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4048.371408	0	13
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4065.397957	0	14
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4082.424506	0	15
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4099.451055	0	16
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4116.477605	0	17
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4133.504154	0	18
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4150.530703	0	19
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4167.557252	0	20
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4184.583801	0	21
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4201.610350	0	22
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4218.636899	0	23
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3849.008214	1	0
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3866.034763	1	1
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3883.061312	1	2
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3900.087861	1	3
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3917.114410	1	4
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3934.140960	1	5
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3951.167509	1	6
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3968.194058	1	7
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3985.220607	1	8
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4002.247156	1	9
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4019.273705	1	10
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4036.300254	1	11
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4053.326803	1	12
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4070.353352	1	13
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4087.379901	1	14
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4104.406451	1	15
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4121.433000	1	16
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4138.459549	1	17
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4155.486098	1	18
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4172.512647	1	19
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4189.539196	1	20
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4206.565745	1	21
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4223.592294	1	22
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3870.990158	2	0
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3888.016707	2	1
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3905.043257	2	2
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3922.069806	2	3
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3939.096355	2	4
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3956.122904	2	5
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3973.149453	2	6
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	3990.176002	2	7
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4007.202551	2	8
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4024.229100	2	9
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4041.255649	2	10
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4058.282198	2	11
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4075.308748	2	12
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4092.335297	2	13
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4109.361846	2	14
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4126.388395	2	15
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4143.414944	2	16
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4160.441493	2	17
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4177.468042	2	18
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4194.494591	2	19
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4211.521140	2	20
HS_HexA7_HexN6_Ac5_S16_pNP	7	6	13	5	16	C94H137N7O122S16	4228.547689	2	21
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3906.983085	0	0
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3924.009634	0	1
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3941.036183	0	2
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3958.062732	0	3
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3975.089281	0	4
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3992.115830	0	5
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4009.142379	0	6
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4026.168929	0	7
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4043.195478	0	8
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4060.222027	0	9
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4077.248576	0	10
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4094.275125	0	11
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4111.301674	0	12
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4128.328223	0	13
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4145.354772	0	14
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4162.381321	0	15
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4179.407870	0	16
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4196.434420	0	17
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4213.460969	0	18
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4230.487518	0	19
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4247.514067	0	20
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4264.540616	0	21
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4281.567165	0	22
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4298.593714	0	23
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4315.620263	0	24
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3928.965029	1	0
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3945.991578	1	1
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3963.018127	1	2
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3980.044676	1	3
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3997.071226	1	4
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4014.097775	1	5
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4031.124324	1	6
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4048.150873	1	7
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4065.177422	1	8
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4082.203971	1	9
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4099.230520	1	10
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4116.257069	1	11
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4133.283618	1	12
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4150.310167	1	13
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4167.336717	1	14
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4184.363266	1	15
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4201.389815	1	16
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4218.416364	1	17
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4235.442913	1	18
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4252.469462	1	19
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4269.496011	1	20
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4286.522560	1	21
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4303.549109	1	22
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4320.575658	1	23
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3950.946973	2	0
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3967.973522	2	1
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	3985.000072	2	2
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4002.026621	2	3
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4019.053170	2	4
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4036.079719	2	5
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4053.106268	2	6
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4070.132817	2	7
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4087.159366	2	8
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4104.185915	2	9
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4121.212464	2	10
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4138.239013	2	11
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4155.265563	2	12
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4172.292112	2	13
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4189.318661	2	14
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4206.345210	2	15
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4223.371759	2	16
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4240.398308	2	17
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4257.424857	2	18
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4274.451406	2	19
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4291.477955	2	20
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4308.504504	2	21
HS_HexA7_HexN6_Ac5_S17_pNP	7	6	13	5	17	C94H137N7O125S17	4325.531054	2	22
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	3986.939900	0	0
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4003.966449	0	1
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4020.992998	0	2
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4038.019547	0	3
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4055.046096	0	4
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4072.072645	0	5
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4089.099194	0	6
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4106.125744	0	7
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4123.152293	0	8
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4140.178842	0	9
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4157.205391	0	10
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4174.231940	0	11
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4191.258489	0	12
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4208.285038	0	13
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4225.311587	0	14
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4242.338136	0	15
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4259.364686	0	16
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4276.391235	0	17
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4293.417784	0	18
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4310.444333	0	19
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4327.470882	0	20
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4344.497431	0	21
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4361.523980	0	22
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4378.550529	0	23
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4395.577078	0	24
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4412.603627	0	25
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4008.921844	1	0
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4025.948393	1	1
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4042.974942	1	2
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4060.001491	1	3
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4077.028041	1	4
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4094.054590	1	5
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4111.081139	1	6
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4128.107688	1	7
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4145.134237	1	8
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4162.160786	1	9
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4179.187335	1	10
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4196.213884	1	11
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4213.240433	1	12
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4230.266982	1	13
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4247.293532	1	14
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4264.320081	1	15
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4281.346630	1	16
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4298.373179	1	17
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4315.399728	1	18
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4332.426277	1	19
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4349.452826	1	20
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4366.479375	1	21
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4383.505924	1	22
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4400.532473	1	23
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4417.559023	1	24
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4030.903788	2	0
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4047.930337	2	1
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4064.956887	2	2
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4081.983436	2	3
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4099.009985	2	4
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4116.036534	2	5
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4133.063083	2	6
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4150.089632	2	7
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4167.116181	2	8
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4184.142730	2	9
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4201.169279	2	10
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4218.195829	2	11
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4235.222378	2	12
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4252.248927	2	13
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4269.275476	2	14
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4286.302025	2	15
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4303.328574	2	16
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4320.355123	2	17
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4337.381672	2	18
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4354.408221	2	19
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4371.434770	2	20
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4388.461320	2	21
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4405.487869	2	22
HS_HexA7_HexN6_Ac5_S18_pNP	7	6	13	5	18	C94H137N7O128S18	4422.514418	2	23
HS_HexA7_HexN6_Ac6_S0_pNP	7	6	13	6	0	C96H139N7O75	2589.727794	0	0
