name	HexA	HexN	DP	Ac	S	formula	neutral_mass	floating_NH3
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3588.063916	1
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3605.090465	2
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3622.117014	3
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3639.143563	4
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3656.170112	5
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3673.196661	6
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3690.223211	7
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3707.249760	8
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3724.276309	9
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3741.302858	10
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3758.329407	11
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3775.355956	12
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3792.382505	13
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3809.409054	14
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3826.435603	15
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3843.462152	16
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3860.488702	17
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3877.515251	18
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3894.541800	19
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3911.568349	20
HS_HexA6_HexN6_Ac5_S15_pNP	6	6	12	5	15	C88H129N7O113S15	3928.594898	21
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3650.994182	0
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3668.020731	1
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3685.047280	2
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3702.073829	3
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3719.100378	4
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3736.126927	5
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3753.153476	6
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3770.180026	7
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3787.206575	8
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3804.233124	9
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3821.259673	10
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3838.286222	11
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3855.312771	12
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3872.339320	13
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3889.365869	14
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3906.392418	15
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3923.418967	16
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3940.445517	17
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3957.472066	18
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3974.498615	19
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	3991.525164	20
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	4008.551713	21
HS_HexA6_HexN6_Ac5_S16_pNP	6	6	12	5	16	C88H129N7O116S16	4025.578262	22
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3730.950997	0
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3747.977546	1
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3765.004095	2
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3782.030644	3
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3799.057193	4
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3816.083742	5
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3833.110291	6
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3850.136841	7
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3867.163390	8
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3884.189939	9
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3901.216488	10
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3918.243037	11
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3935.269586	12
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3952.296135	13
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3969.322684	14
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	3986.349233	15
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	4003.375783	16
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	4020.402332	17
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	4037.428881	18
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	4054.455430	19
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	4071.481979	20
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	4088.508528	21
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	4105.535077	22
HS_HexA6_HexN6_Ac5_S17_pNP	6	6	12	5	17	C88H129N7O119S17	4122.561626	23
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3810.907812	0
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3827.934361	1
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3844.960910	2
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3861.987459	3
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3879.014008	4
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3896.040557	5
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3913.067107	6
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3930.093656	7
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3947.120205	8
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3964.146754	9
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3981.173303	10
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	3998.199852	11
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4015.226401	12
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4032.252950	13
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4049.279499	14
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4066.306048	15
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4083.332598	16
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4100.359147	17
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4117.385696	18
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4134.412245	19
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4151.438794	20
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4168.465343	21
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4185.491892	22
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4202.518441	23
HS_HexA6_HexN6_Ac5_S18_pNP	6	6	12	5	18	C88H129N7O122S18	4219.544990	24
HS_HexA6_HexN6_Ac6_S0_pNP	6	6	12	6	0	C90H131N7O69	2413.695706	0
HS_HexA6_HexN6_Ac6_S0_pNP	6	6	12	6	0	C90H131N7O69	2430.722255	1
HS_HexA6_HexN6_Ac6_S0_pNP	6	6	12	6	0	C90H131N7O69	2447.748804	2
HS_HexA6_HexN6_Ac6_S0_pNP	6	6	12	6	0	C90H131N7O69	2464.775353	3
HS_HexA6_HexN6_Ac6_S0_pNP	6	6	12	6	0	C90H131N7O69	2481.801902	4
HS_HexA6_HexN6_Ac6_S0_pNP	6	6	12	6	0	C90H131N7O69	2498.828452	5
HS_HexA6_HexN6_Ac6_S0_pNP	6	6	12	6	0	C90H131N7O69	2515.855001	6
HS_HexA6_HexN6_Ac6_S1_pNP	6	6	12	6	1	C90H131N7O72S	2493.652521	0
HS_HexA6_HexN6_Ac6_S1_pNP	6	6	12	6	1	C90H131N7O72S	2510.679070	1
HS_HexA6_HexN6_Ac6_S1_pNP	6	6	12	6	1	C90H131N7O72S	2527.705619	2
HS_HexA6_HexN6_Ac6_S1_pNP	6	6	12	6	1	C90H131N7O72S	2544.732168	3
HS_HexA6_HexN6_Ac6_S1_pNP	6	6	12	6	1	C90H131N7O72S	2561.758717	4
HS_HexA6_HexN6_Ac6_S1_pNP	6	6	12	6	1	C90H131N7O72S	2578.785267	5
HS_HexA6_HexN6_Ac6_S1_pNP	6	6	12	6	1	C90H131N7O72S	2595.811816	6
HS_HexA6_HexN6_Ac6_S1_pNP	6	6	12	6	1	C90H131N7O72S	2612.838365	7
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2573.609336	0
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2590.635885	1
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2607.662434	2
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2624.688983	3
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2641.715532	4
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2658.742082	5
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2675.768631	6
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2692.795180	7
HS_HexA6_HexN6_Ac6_S2_pNP	6	6	12	6	2	C90H131N7O75S2	2709.821729	8
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2653.566151	0
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2670.592700	1
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2687.619249	2
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2704.645798	3
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2721.672348	4
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2738.698897	5
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2755.725446	6
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2772.751995	7
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2789.778544	8
HS_HexA6_HexN6_Ac6_S3_pNP	6	6	12	6	3	C90H131N7O78S3	2806.805093	9
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2733.522966	0
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2750.549515	1
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2767.576064	2
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2784.602613	3
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2801.629163	4
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2818.655712	5
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2835.682261	6
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2852.708810	7
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2869.735359	8
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2886.761908	9
HS_HexA6_HexN6_Ac6_S4_pNP	6	6	12	6	4	C90H131N7O81S4	2903.788457	10
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2813.479781	0
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2830.506330	1
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2847.532879	2
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2864.559428	3
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2881.585978	4
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2898.612527	5
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2915.639076	6
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2932.665625	7
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2949.692174	8
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2966.718723	9
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	2983.745272	10
HS_HexA6_HexN6_Ac6_S5_pNP	6	6	12	6	5	C90H131N7O84S5	3000.771821	11
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	2893.436596	0
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	2910.463145	1
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	2927.489694	2
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	2944.516244	3
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	2961.542793	4
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	2978.569342	5
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	2995.595891	6
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	3012.622440	7
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	3029.648989	8
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	3046.675538	9
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	3063.702087	10
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	3080.728636	11
HS_HexA6_HexN6_Ac6_S6_pNP	6	6	12	6	6	C90H131N7O87S6	3097.755185	12
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	2973.393411	0
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	2990.419960	1
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3007.446509	2
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3024.473059	3
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3041.499608	4
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3058.526157	5
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3075.552706	6
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3092.579255	7
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3109.605804	8
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3126.632353	9
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3143.658902	10
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3160.685451	11
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3177.712000	12
HS_HexA6_HexN6_Ac6_S7_pNP	6	6	12	6	7	C90H131N7O90S7	3194.738550	13
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3053.350226	0
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3070.376775	1
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3087.403324	2
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3104.429874	3
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3121.456423	4
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3138.482972	5
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3155.509521	6
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3172.536070	7
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3189.562619	8
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3206.589168	9
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3223.615717	10
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3240.642266	11
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3257.668815	12
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3274.695365	13
HS_HexA6_HexN6_Ac6_S8_pNP	6	6	12	6	8	C90H131N7O93S8	3291.721914	14
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3133.307041	0
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3150.333590	1
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3167.360140	2
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3184.386689	3
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3201.413238	4
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3218.439787	5
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3235.466336	6
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3252.492885	7
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3269.519434	8
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3286.545983	9
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3303.572532	10
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3320.599081	11
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3337.625631	12
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3354.652180	13
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3371.678729	14
HS_HexA6_HexN6_Ac6_S9_pNP	6	6	12	6	9	C90H131N7O96S9	3388.705278	15
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3213.263856	0
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3230.290405	1
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3247.316955	2
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3264.343504	3
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3281.370053	4
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3298.396602	5
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3315.423151	6
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3332.449700	7
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3349.476249	8
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3366.502798	9
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3383.529347	10
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3400.555896	11
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3417.582446	12
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3434.608995	13
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3451.635544	14
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3468.662093	15
HS_HexA6_HexN6_Ac6_S10_pNP	6	6	12	6	10	C90H131N7O99S10	3485.688642	16
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3293.220671	0
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3310.247220	1
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3327.273770	2
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3344.300319	3
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3361.326868	4
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3378.353417	5
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3395.379966	6
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3412.406515	7
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3429.433064	8
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3446.459613	9
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3463.486162	10
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3480.512711	11
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3497.539261	12
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3514.565810	13
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3531.592359	14
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3548.618908	15
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3565.645457	16
HS_HexA6_HexN6_Ac6_S11_pNP	6	6	12	6	11	C90H131N7O102S11	3582.672006	17
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3373.177486	0
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3390.204036	1
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3407.230585	2
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3424.257134	3
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3441.283683	4
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3458.310232	5
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3475.336781	6
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3492.363330	7
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3509.389879	8
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3526.416428	9
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3543.442977	10
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3560.469527	11
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3577.496076	12
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3594.522625	13
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3611.549174	14
HS_HexA6_HexN6_Ac6_S12_pNP	6	6	12	6	12	C90H131N7O105S12	3628.575723	15
